https://insights.blackcoffer.com/rising-it-cities-and-its-impact-on-the-economy-environment-infrastructure-and-city-life-by-the-year-2040-2/,blackassign0001,26,6,0.6249999804687506,0.06736842091080332,15.371794871794872,0.3431578947368421,6.285981106612686,15.371794871794872,163,475,1.5521267723102588,12,4.592160133444531
https://insights.blackcoffer.com/rising-it-cities-and-their-impact-on-the-economy-environment-infrastructure-and-city-life-in-future/,blackassign0002,51,31,0.2439024360499703,0.1253822628052259,18.0,0.5107033639143731,7.4042813455657495,18.0,334,654,1.8416666666666648,4,5.401388888888892
https://insights.blackcoffer.com/internet-demands-evolution-communication-impact-and-2035s-alternative-pathways/,blackassign0003,36,23,0.22033897931628849,0.10154905318149905,18.280701754385966,0.5748709122203098,7.54222906664251,18.280701754385966,334,581,2.084452975047985,13,6.057581573896352
https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-in-upcoming-future/,blackassign0004,35,74,-0.35779816185506275,0.1895652170616257,19.96153846153846,0.551304347826087,8.20513712374582,19.96153846153846,317,575,2.005780346820806,5,5.942196531791908
https://insights.blackcoffer.com/ott-platform-and-its-impact-on-the-entertainment-industry-in-future/,blackassign0005,19,8,0.4074073923182447,0.08517350130860095,17.025641025641026,0.4416403785488959,6.986912561675969,17.025641025641026,140,317,1.7530120481927705,6,5.418674698795182
https://insights.blackcoffer.com/the-rise-of-the-ott-platform-and-its-impact-on-the-entertainment-industry-by-2040/,blackassign0006,85,26,0.5315315267429592,0.11326530600687214,20.454545454545453,0.5285714285714286,8.393246753246753,20.454545454545453,518,980,1.9677777777777785,6,5.921666666666665
https://insights.blackcoffer.com/rise-of-cyber-crime-and-its-effects/,blackassign0007,29,65,-0.38297871933001365,0.15088282479794088,16.789473684210527,0.449438202247191,6.895564754583088,16.789473684210527,280,623,1.7719435736677125,1,5.236677115987453
https://insights.blackcoffer.com/rise-of-internet-demand-and-its-impact-on-communications-and-alternatives-by-the-year-2035-2/,blackassign0008,27,9,0.4999999861111115,0.08352668194077335,15.104166666666666,0.5962877030162413,6.280181747873163,15.104166666666666,257,431,2.175172413793105,3,6.337931034482757
https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-by-the-year-2040-2/,blackassign0009,37,51,-0.1590909072830579,0.15742397109584264,16.157894736842106,0.5867620751341681,6.69786272479051,16.157894736842106,328,559,2.163952225841479,3,6.3181324647122725
https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-by-the-year-2040/,blackassign0010,128,181,-0.17152103504362123,0.1894543223853744,15.361344537815127,0.559779276517474,6.368449525733041,15.361344537815127,913,1631,1.8260393873085348,13,5.340809628008747
https://insights.blackcoffer.com/rise-of-internet-demand-and-its-impact-on-communications-and-alternatives-by-the-year-2035/,blackassign0011,55,20,0.46666666044444455,0.10121457476219356,20.880597014925375,0.543859649122807,8.569782665619273,20.880597014925375,403,741,1.9728377412437443,3,5.792709077912788
